"","species","lat","lon"
"1134","Castilleja linariifolia",42.18694,-116.10944
"1135","Castilleja linariifolia",42.11665,-112.109212
"1136","Castilleja linariifolia",43.397624,-111.21409
"1137","Castilleja linariifolia",42.076074,-114.59333
"1138","Castilleja linariifolia",42.41278,-113.57722
"1139","Castilleja linariifolia",42.110512,-113.102288
"1140","Castilleja linariifolia",42.434822,-113.036653
"1141","Castilleja linariifolia",43.560537,-111.253928
"1142","Castilleja linariifolia",43.07,-111.49
"1143","Castilleja linariifolia",42.21806,-114.59333
"1144","Castilleja linariifolia",42.782663,-112.401417
"1145","Castilleja linariifolia",42.153956,-115.209498
"1146","Castilleja linariifolia",42.95111,-111.42556
"1147","Castilleja linariifolia",42.94778,-116.63222
"1148","Castilleja linariifolia",42.18694,-116.10944
"1149","Castilleja linariifolia",43.01694,-116.73222
"1150","Castilleja linariifolia",42.75222,-116.9225
"1151","Castilleja linariifolia",42.249143,-115.54693
"1152","Castilleja linariifolia",37.270607,-112.938133
"1153","Castilleja linariifolia",38.866722,-106.912475
"1154","Castilleja linariifolia",42.308889,-113.659306
"1155","Castilleja linariifolia",37.54662,-110.593506
"1156","Castilleja linariifolia",41.713983,-121.507683
"1157","Castilleja linariifolia",38.949983,-106.966876
"1158","Castilleja linariifolia",38.922355,-106.966477
"1159","Castilleja linariifolia",38.950791,-106.969199
"1160","Castilleja linariifolia",38.913094,-105.102819
"1161","Castilleja linariifolia",38.952661,-106.973738
"1162","Castilleja linariifolia",38.952845,-106.974025
"1163","Castilleja linariifolia",38.909636,-107.038519
"1164","Castilleja linariifolia",38.952675,-106.973782
"1165","Castilleja linariifolia",38.414233,-106.078553
"1166","Castilleja linariifolia",38.77646,-107.068215
"1167","Castilleja linariifolia",38.950876,-106.969159
"1168","Castilleja linariifolia",37.746107,-112.321416
"1169","Castilleja linariifolia",38.907416,-106.997621
"1170","Castilleja linariifolia",38.948287,-106.961828
"1171","Castilleja linariifolia",38.952378,-106.974201
"1172","Castilleja linariifolia",37.596886,-113.073186
"1173","Castilleja linariifolia",38.952263,-106.974126
"1174","Castilleja linariifolia",39.096706,-106.375563
"1175","Castilleja linariifolia",38.952435,-106.974229
"1176","Castilleja linariifolia",36.069658,-115.460331
"1177","Castilleja linariifolia",37.395718,-118.35779
"1178","Castilleja linariifolia",38.964628,-106.991282
"1179","Castilleja linariifolia",38.954177,-106.979577
"1180","Castilleja linariifolia",38.959817,-106.988067
"1181","Castilleja linariifolia",38.950045,-106.966547
"1182","Castilleja linariifolia",38.950261,-106.967287
"1183","Castilleja linariifolia",34.54715,-118.114472
"1184","Castilleja linariifolia",38.901584,-106.967279
"1185","Castilleja linariifolia",38.969632,-106.966848
"1186","Castilleja linariifolia",38.952706,-106.973773
"1187","Castilleja linariifolia",34.81453,-109.861642
"1188","Castilleja linariifolia",38.720636,-106.817332
"1189","Castilleja linariifolia",38.732006,-106.81068
"1190","Castilleja linariifolia",38.689922,-119.595055
"1191","Castilleja linariifolia",39.002246,-107.02291
"1192","Castilleja linariifolia",39.073425,-106.361389
"1193","Castilleja linariifolia",41.922028,-111.466614
"1194","Castilleja linariifolia",38.90812,-107.046613
"1195","Castilleja linariifolia",38.87297,-106.991369
"1196","Castilleja linariifolia",38.94749,-106.976404
"1197","Castilleja linariifolia",38.870154,-106.910598
"1198","Castilleja linariifolia",41.167145,-105.382523
"1199","Castilleja linariifolia",37.588676,-118.854077
"1200","Castilleja linariifolia",37.172317,-112.617845
"1201","Castilleja linariifolia",35.504046,-108.721345
"1202","Castilleja linariifolia",38.479218,-109.41906
"1203","Castilleja linariifolia",38.250605,-111.230557
"1204","Castilleja linariifolia",38.021061,-119.265728
"1205","Castilleja linariifolia",38.022065,-119.264035
"1206","Castilleja linariifolia",38.022114,-119.264102
"1207","Castilleja linariifolia",36.382503,-112.358488
"1208","Castilleja linariifolia",38.208542,-111.194092
"1209","Castilleja linariifolia",38.17598,-109.841263
"1210","Castilleja linariifolia",37.890243,-118.315925
"1211","Castilleja linariifolia",37.544705,-112.247178
"1212","Castilleja linariifolia",38.025659,-119.25118
"1213","Castilleja linariifolia",38.864028,-114.23472
"1214","Castilleja linariifolia",37.462759,-113.199438
"1215","Castilleja linariifolia",38.52098,-106.82367
"1216","Castilleja linariifolia",39.133206,-111.108178
"1217","Castilleja linariifolia",37.707556,-107.246668
"1218","Castilleja linariifolia",37.719322,-107.257378
"1219","Castilleja linariifolia",37.50332,-112.262353
"1220","Castilleja linariifolia",39.361825,-106.835412
"1221","Castilleja linariifolia",37.837031,-107.139983
"1222","Castilleja linariifolia",35.260114,-115.300082
"1223","Castilleja linariifolia",44.1491,-107.202422
"1224","Castilleja linariifolia",39.310936,-106.979792
"1225","Castilleja linariifolia",39.212616,-106.962326
"1226","Castilleja linariifolia",39.208408,-106.864778
"1227","Castilleja linariifolia",37.832398,-107.14312
"1228","Castilleja linariifolia",38.666748,-119.633286
"1229","Castilleja linariifolia",37.213353,-118.610262
"1230","Castilleja linariifolia",40.834661,-105.56384
"1231","Castilleja linariifolia",38.52098,-106.82367
"1232","Castilleja linariifolia",38.232984,-119.366901
"1233","Castilleja linariifolia",38.022112,-119.264146
"1234","Castilleja linariifolia",39.030836,-108.653964
"1235","Castilleja linariifolia",37.196267,-112.981919
"1236","Castilleja linariifolia",44.735388,-110.759873
"1237","Castilleja linariifolia",38.869519,-106.992364
"1238","Castilleja linariifolia",38.278942,-119.433595
"1239","Castilleja linariifolia",37.37755,-118.18428
"1240","Castilleja linariifolia",38.363087,-119.479103
"1241","Castilleja linariifolia",43.719278,-110.676078
"1242","Castilleja linariifolia",38.164117,-119.152833
"1243","Castilleja linariifolia",38.301083,-119.597684
"1244","Castilleja linariifolia",37.646044,-112.149825
"1245","Castilleja linariifolia",38.027386,-119.226953
"1246","Castilleja linariifolia",44.173686,-106.890571
"1247","Castilleja linariifolia",37.771544,-119.083168
"1248","Castilleja linariifolia",41.170736,-105.351522
"1249","Castilleja linariifolia",41.175896,-109.536772
"1250","Castilleja linariifolia",36.59385,-110.90187
"1251","Castilleja linariifolia",38.820769,-107.076022
"1252","Castilleja linariifolia",37.564786,-112.237879
"1253","Castilleja linariifolia",36.069545,-115.460687
"1254","Castilleja linariifolia",38.871469,-106.993904
"1255","Castilleja linariifolia",37.491783,-118.718072
"1256","Castilleja linariifolia",36.068825,-115.46085
"1257","Castilleja linariifolia",38.132182,-111.32617
"1258","Castilleja linariifolia",40.373777,-105.603869
"1259","Castilleja linariifolia",38.883201,-106.980039
"1260","Castilleja linariifolia",37.44139,-118.18036
"1261","Castilleja linariifolia",36.302247,-115.682668
"1262","Castilleja linariifolia",38.519526,-111.740153
"1263","Castilleja linariifolia",37.33035,-118.09043
"1264","Castilleja linariifolia",38.479486,-118.798272
"1265","Castilleja linariifolia",40.679465,-115.47111
"1266","Castilleja linariifolia",37.964312,-118.427666
"1267","Castilleja linariifolia",39.630233,-117.722102
"1268","Castilleja linariifolia",38.973103,-117.756732
"1269","Castilleja linariifolia",37.198474,-116.206111
"1270","Castilleja linariifolia",40.76895,-116.13788
"1271","Castilleja linariifolia",38.870063,-115.060573
"1272","Castilleja linariifolia",39.153693,-119.883122
"1273","Castilleja linariifolia",37.276487,-116.219116
"1274","Castilleja linariifolia",41.515187,-119.055759
"1275","Castilleja linariifolia",37.804197,-118.288543
"1276","Castilleja linariifolia",36.394852,-116.300832
"1277","Castilleja linariifolia",39.714842,-120.787004
"1278","Castilleja linariifolia",40.578655,-118.184835
"1279","Castilleja linariifolia",38.179835,-115.60547
"1280","Castilleja linariifolia",38.51694,-118.789423
"1281","Castilleja linariifolia",39.010779,-114.302497
"1282","Castilleja linariifolia",39.14494,-114.971964
"1283","Castilleja linariifolia",39.223224,-114.682873
"1284","Castilleja linariifolia",36.248246,-115.245721
"1285","Castilleja linariifolia",38.596044,-116.874244
"1286","Castilleja linariifolia",38.144081,-115.668793
"1287","Castilleja linariifolia",39.157656,-111.218172
"1288","Castilleja linariifolia",38.661695,-116.258273
"1289","Castilleja linariifolia",37.587425,-111.854818
"1290","Castilleja linariifolia",37.2236,-118.5208
"1291","Castilleja linariifolia",37.49228,-118.17905
"1292","Castilleja linariifolia",40.562962,-118.177366
"1293","Castilleja linariifolia",41.274722,-115.881667
"1294","Castilleja linariifolia",39.060001,-119.472572
"1295","Castilleja linariifolia",39.199243,-119.485735
"1296","Castilleja linariifolia",40.552428,-114.8217
"1297","Castilleja linariifolia",42.078259,-106.210649
"1298","Castilleja linariifolia",37.347167,-113.313
"1299","Castilleja linariifolia",40.347778,-111.268889
"1300","Castilleja linariifolia",40.173899,-115.556865
"1301","Castilleja linariifolia",39.097353,-117.515045
"1302","Castilleja linariifolia",38.429497,-112.20607
"1303","Castilleja linariifolia",37.725,-111.868
"1304","Castilleja linariifolia",37.895381,-118.337383
"1305","Castilleja linariifolia",39.145779,-114.969244
"1306","Castilleja linariifolia",37.64,-115.387
"1307","Castilleja linariifolia",36.398858,-115.932732
"1308","Castilleja linariifolia",38.293324,-119.490914
"1309","Castilleja linariifolia",39.561011,-114.613666
"1310","Castilleja linariifolia",41.723885,-117.549632
"1311","Castilleja linariifolia",36.775394,-113.724756
"1312","Castilleja linariifolia",41.076987,-114.571598
"1313","Castilleja linariifolia",41.592117,-119.860492
"1314","Castilleja linariifolia",41.867046,-114.09271
"1315","Castilleja linariifolia",38.575907,-118.825558
"1316","Castilleja linariifolia",41.830078,-117.579554
"1317","Castilleja linariifolia",38.561721,-118.795963
"1318","Castilleja linariifolia",39.518243,-119.988811
"1319","Castilleja linariifolia",41.760775,-117.542615
"1320","Castilleja linariifolia",38.179835,-115.60547
"1321","Castilleja linariifolia",37.724586,-111.777092
"1322","Castilleja linariifolia",39.645021,-117.463798
"1323","Castilleja linariifolia",36.60256,-114.09563
"1324","Castilleja linariifolia",39.31722,-116.5212
"1325","Castilleja linariifolia",37.268129,-116.395387
"1326","Castilleja linariifolia",40.156121,-116.621269
"1327","Castilleja linariifolia",36.220013,-115.663566
"1328","Castilleja linariifolia",41.552117,-119.94781
"1329","Castilleja linariifolia",36.65342,-114.05021
"1330","Castilleja linariifolia",37.8944,-116.527
"1331","Castilleja linariifolia",39.325096,-114.62892
"1332","Castilleja linariifolia",38.74199,-115.473591
"1333","Castilleja linariifolia",37.769332,-118.238319
"1334","Castilleja linariifolia",38.73321,-119.556645
"1335","Castilleja linariifolia",38.618913,-117.124914
"1336","Castilleja linariifolia",41.862122,-119.289664
"1337","Castilleja linariifolia",41.917383,-119.465708
"1338","Castilleja linariifolia",41.844696,-105.219375
"1339","Castilleja linariifolia",39.491827,-117.070045
"1340","Castilleja linariifolia",37.6955,-118.12557
"1341","Castilleja linariifolia",43.292884,-117.260496
"1342","Castilleja linariifolia",36.257632,-115.639677
"1343","Castilleja linariifolia",36.635555,-115.205586
"1344","Castilleja linariifolia",37.189449,-116.206369
"1345","Castilleja linariifolia",36.322666,-115.619177
"1346","Castilleja linariifolia",38.545745,-118.819583
"1347","Castilleja linariifolia",37.736034,-116.323496
"1348","Castilleja linariifolia",36.299354,-115.696416
"1349","Castilleja linariifolia",36.17924,-115.181813
"1350","Castilleja linariifolia",38.882164,-115.450759
"1351","Castilleja linariifolia",39.28581,-117.138074
"1352","Castilleja linariifolia",41.968,-114.409
"1353","Castilleja linariifolia",36.301731,-115.680877
"1354","Castilleja linariifolia",40.524327,-118.192169
"1355","Castilleja linariifolia",41.133691,-116.183036
"1356","Castilleja linariifolia",37.910137,-118.362109
"1357","Castilleja linariifolia",37.914977,-107.339104
"1358","Castilleja linariifolia",40.044937,-119.565083
"1359","Castilleja linariifolia",41.792044,-117.548981
"1360","Castilleja linariifolia",39.512707,-115.960613
"1361","Castilleja linariifolia",38.479419,-118.792521
"1362","Castilleja linariifolia",39.302717,-111.312519
"1363","Castilleja linariifolia",37.77056,-118.2336
"1364","Castilleja linariifolia",39.170622,-119.67295
"1365","Castilleja linariifolia",39.012709,-114.267254
"1366","Castilleja linariifolia",38.57746,-119.3256
"1367","Castilleja linariifolia",37.66273,-115.379813
"1368","Castilleja linariifolia",38.435753,-116.780537
"1369","Castilleja linariifolia",38.596661,-119.225738
"1370","Castilleja linariifolia",36.265802,-115.634126
"1371","Castilleja linariifolia",40.910766,-117.632761
"1372","Castilleja linariifolia",38.404902,-119.39175
"1373","Castilleja linariifolia",39.459568,-119.958261
"1374","Castilleja linariifolia",38.477908,-119.255688
"1375","Castilleja linariifolia",38.465978,-119.271996
"1376","Castilleja linariifolia",39.630233,-117.722102
"1377","Castilleja linariifolia",36.318541,-115.680827
"1378","Castilleja linariifolia",38.803061,-117.328167
"1379","Castilleja linariifolia",38.529538,-119.286884
"1380","Castilleja linariifolia",38.480374,-119.475787
"1381","Castilleja linariifolia",41.779053,-111.583479
"1382","Castilleja linariifolia",37.491318,-118.184547
"1383","Castilleja linariifolia",38.454008,-116.815772
"1384","Castilleja linariifolia",38.480382,-119.250378
"1385","Castilleja linariifolia",36.258495,-115.640514
"1386","Castilleja linariifolia",38.958263,-116.846748
"1387","Castilleja linariifolia",40.691594,-115.474225
"1388","Castilleja linariifolia",41.965602,-114.357821
"1389","Castilleja linariifolia",38.721532,-111.556035
"1390","Castilleja linariifolia",36.602844,-114.111694
"1391","Castilleja linariifolia",38.656119,-109.14938
"1392","Castilleja linariifolia",37.774096,-118.213336
"1393","Castilleja linariifolia",37.769094,-118.239021
"1394","Castilleja linariifolia",37.974616,-114.076393
"1395","Castilleja linariifolia",39.056792,-114.317075
"1396","Castilleja linariifolia",36.781389,-107.105278
"1397","Castilleja linariifolia",40.044937,-119.565083
"1398","Castilleja linariifolia",38.814075,-119.517945
"1399","Castilleja linariifolia",38.945769,-117.355672
"1400","Castilleja linariifolia",37.35678,-115.330897
"1401","Castilleja linariifolia",40.114022,-115.559572
"1402","Castilleja linariifolia",38.94514,-117.35541
"1403","Castilleja linariifolia",40.7737,-120.171
"1404","Castilleja linariifolia",35.34194,-111.65167
"1405","Castilleja linariifolia",38.335472,-119.488905
"1406","Castilleja linariifolia",37.612255,-118.914772
"1407","Castilleja linariifolia",38.657787,-119.669655
"1408","Castilleja linariifolia",37.585255,-118.907745
"1409","Castilleja linariifolia",40.622013,-111.565042
"1410","Castilleja linariifolia",43.753617,-110.623987
"1411","Castilleja linariifolia",37.7565,-118.592731
"1412","Castilleja linariifolia",41.343786,-106.181721
"1413","Castilleja linariifolia",38.106689,-119.280697
"1414","Castilleja linariifolia",40.62322,-111.567397
"1415","Castilleja linariifolia",40.621242,-111.553703
"1416","Castilleja linariifolia",40.623508,-111.567375
"1417","Castilleja linariifolia",41.36838,-106.535223
"1418","Castilleja linariifolia",34.702218,-106.408663
"1419","Castilleja linariifolia",41.186497,-105.350525
"1420","Castilleja linariifolia",44.509696,-110.278767
"1421","Castilleja linariifolia",42.7392,-106.301225
"1422","Castilleja linariifolia",43.753478,-110.624031
"1423","Castilleja linariifolia",43.879606,-110.578389
"1424","Castilleja linariifolia",44.807463,-107.360595
"1425","Castilleja linariifolia",37.201161,-112.972619
"1426","Castilleja linariifolia",42.261178,-108.847687
"1427","Castilleja linariifolia",41.339413,-106.163911
"1428","Castilleja linariifolia",41.050498,-110.494554
"1429","Castilleja linariifolia",41.220153,-105.312462
"1430","Castilleja linariifolia",41.338038,-106.195806
"1431","Castilleja linariifolia",35.170922,-106.410918
"1432","Castilleja linariifolia",41.244105,-105.390488
"1433","Castilleja linariifolia",34.353324,-111.366983
"1434","Castilleja linariifolia",40.62303,-111.567262
"1435","Castilleja linariifolia",40.567638,-111.69477
"1436","Castilleja linariifolia",37.756506,-118.59273
"1437","Castilleja linariifolia",38.750258,-119.893762
"1438","Castilleja linariifolia",37.619933,-118.984213
"1439","Castilleja linariifolia",36.242788,-111.991088
"1440","Castilleja linariifolia",41.34025,-106.166514
"1441","Castilleja linariifolia",40.83093,-111.7061
"1442","Castilleja linariifolia",38.276242,-119.071297
"1443","Castilleja linariifolia",38.022138,-119.264246
"1444","Castilleja linariifolia",37.759186,-112.765107
"1445","Castilleja linariifolia",39.084015,-108.525925
"1446","Castilleja linariifolia",34.597127,-119.33101
"1447","Castilleja linariifolia",42.717601,-108.151294
"1448","Castilleja linariifolia",42.810581,-112.309743
"1449","Castilleja linariifolia",40.644381,-111.644233
"1450","Castilleja linariifolia",38.492345,-113.957262
"1451","Castilleja linariifolia",38.063054,-119.236813
"1452","Castilleja linariifolia",38.049009,-119.263795
"1453","Castilleja linariifolia",37.379792,-118.183271
"1454","Castilleja linariifolia",38.021842,-119.26577
"1455","Castilleja linariifolia",40.311992,-105.646011
"1456","Castilleja linariifolia",44.343487,-118.10163
"1457","Castilleja linariifolia",37.510963,-118.64003
"1458","Castilleja linariifolia",41.133403,-106.858178
"1459","Castilleja linariifolia",38.070223,-119.221161
"1460","Castilleja linariifolia",39.629059,-106.269859
"1461","Castilleja linariifolia",37.146943,-113.872176
"1462","Castilleja linariifolia",41.449722,-106.572625
"1463","Castilleja linariifolia",37.541992,-118.824715
"1464","Castilleja linariifolia",38.26713,-119.077203
"1465","Castilleja linariifolia",42.902703,-109.709488
"1466","Castilleja linariifolia",44.603681,-109.084135
"1467","Castilleja linariifolia",36.302688,-112.316483
"1468","Castilleja linariifolia",42.321187,-113.633137
"1469","Castilleja linariifolia",38.267117,-119.077194
"1470","Castilleja linariifolia",38.94535,-106.976717
"1471","Castilleja linariifolia",37.50559,-118.156515
"1472","Castilleja linariifolia",43.75362,-110.623963
"1473","Castilleja linariifolia",40.323074,-105.624273
"1474","Castilleja linariifolia",36.270565,-115.665449
"1475","Castilleja linariifolia",38.144511,-119.161322
"1476","Castilleja linariifolia",42.988387,-111.761973
"1477","Castilleja linariifolia",41.985062,-111.473572
"1478","Castilleja linariifolia",38.181393,-111.437746
"1479","Castilleja linariifolia",38.332825,-119.633597
"1480","Castilleja linariifolia",38.099442,-119.293337
"1481","Castilleja linariifolia",42.513956,-111.271045
"1482","Castilleja linariifolia",38.254192,-119.555222
"1483","Castilleja linariifolia",38.868697,-106.910953
"1484","Castilleja linariifolia",38.64417,-119.904053
"1485","Castilleja linariifolia",34.41319,-111.555788
"1486","Castilleja linariifolia",38.901294,-106.959953
"1487","Castilleja linariifolia",38.901886,-106.960892
"1488","Castilleja linariifolia",40.70945,-111.5008
"1489","Castilleja linariifolia",37.496919,-112.010117
"1490","Castilleja linariifolia",41.167987,-105.377407
"1491","Castilleja linariifolia",37.841471,-111.756424
"1492","Castilleja linariifolia",39.892363,-110.74847
"1493","Castilleja linariifolia",38.6762,-108.3161
"1494","Castilleja linariifolia",38.6762,-108.3161
"1495","Castilleja linariifolia",38.6235,-107.7873
"1496","Castilleja linariifolia",39.0163,-108.2124
"1497","Castilleja linariifolia",38.0025,-107.662
"1498","Castilleja linariifolia",37.498378,-118.190728
"1499","Castilleja linariifolia",38.915342,-106.979242
"1500","Castilleja linariifolia",40.790028,-105.568731
"1501","Castilleja linariifolia",40.60865,-111.481942
"1502","Castilleja linariifolia",36.73368,-105.494322
"1503","Castilleja linariifolia",37.586603,-118.856255
"1504","Castilleja linariifolia",38.909523,-107.038445
"1505","Castilleja linariifolia",38.020111,-119.269897
"1506","Castilleja linariifolia",40.124382,-111.157316
"1507","Castilleja linariifolia",37.016686,-110.848258
"1508","Castilleja linariifolia",37.35443,-118.335503
"1509","Castilleja linariifolia",41.565998,-106.286221
"1510","Castilleja linariifolia",40.124327,-111.156982
"1511","Castilleja linariifolia",35.35931,-111.672861
"1512","Castilleja linariifolia",37.494765,-118.186617
"1513","Castilleja linariifolia",40.681488,-105.464569
"1514","Castilleja linariifolia",38.333449,-119.155812
"1515","Castilleja linariifolia",36.32025,-115.619823
"1516","Castilleja linariifolia",37.378975,-118.183108
"1517","Castilleja linariifolia",37.494797,-118.186642
"1518","Castilleja linariifolia",37.436764,-118.197397
"1519","Castilleja linariifolia",38.95339,-106.975
"1520","Castilleja linariifolia",37.648621,-119.033073
"1521","Castilleja linariifolia",37.494763,-118.186569
"1522","Castilleja linariifolia",37.21308,-118.610292
"1523","Castilleja linariifolia",37.50597,-118.152992
"1524","Castilleja linariifolia",37.436764,-118.197397
"1525","Castilleja linariifolia",37.758208,-117.949011
"1526","Castilleja linariifolia",38.313854,-119.04528
"1527","Castilleja linariifolia",42.739753,-105.805145
"1528","Castilleja linariifolia",38.953467,-106.975156
"1529","Castilleja linariifolia",40.127545,-111.020592
"1530","Castilleja linariifolia",37.561578,-118.7461
"1531","Castilleja linariifolia",37.771539,-119.12885
"1532","Castilleja linariifolia",39.562027,-111.125655
"1533","Castilleja linariifolia",40.127675,-111.023047
"1534","Castilleja linariifolia",40.483425,-111.272172
"1535","Castilleja linariifolia",36.210222,-107.643806
"1536","Castilleja linariifolia",37.976775,-119.131408
"1537","Castilleja linariifolia",40.397105,-105.515016
"1538","Castilleja linariifolia",33.317039,-110.852592
"1539","Castilleja linariifolia",36.78028,-112.1619
"1540","Castilleja linariifolia",36.76361,-112.1558
"1541","Castilleja linariifolia",42.4073,-105.62402
"1542","Castilleja linariifolia",39.72089,-119.19407
"1543","Castilleja linariifolia",34.7024,-119.1197
"1544","Castilleja linariifolia",42.148583,-120.114157
"1545","Castilleja linariifolia",37.113994,-112.549606
"1546","Castilleja linariifolia",43.803087,-118.982345
"1547","Castilleja linariifolia",38.445878,-109.822358
"1548","Castilleja linariifolia",41.048211,-111.857486
"1549","Castilleja linariifolia",38.960296,-106.985566
"1550","Castilleja linariifolia",37.660503,-112.095172
"1551","Castilleja linariifolia",40.833108,-111.666192
"1552","Castilleja linariifolia",36.315254,-115.620969
"1553","Castilleja linariifolia",36.257337,-115.644233
"1554","Castilleja linariifolia",38.326267,-107.472991
"1555","Castilleja linariifolia",38.073635,-119.212961
"1556","Castilleja linariifolia",38.959648,-106.986665
"1557","Castilleja linariifolia",40.372031,-105.61795
"1558","Castilleja linariifolia",38.44587,-109.82187
"1559","Castilleja linariifolia",37.463747,-113.1952
"1560","Castilleja linariifolia",37.55036,-118.803977
"1561","Castilleja linariifolia",36.273006,-115.624552
"1562","Castilleja linariifolia",38.08812,-110.786363
"1563","Castilleja linariifolia",36.259072,-115.639297
"1564","Castilleja linariifolia",36.753815,-111.820979
"1565","Castilleja linariifolia",38.798731,-107.089431
"1566","Castilleja linariifolia",40.236431,-105.797226
"1567","Castilleja linariifolia",37.377097,-118.18242
"1568","Castilleja linariifolia",37.758047,-117.829022
"1569","Castilleja linariifolia",38.959848,-106.988011
"1570","Castilleja linariifolia",38.427842,-106.397322
"1571","Castilleja linariifolia",37.741058,-117.795658
"1572","Castilleja linariifolia",38.888706,-106.962567
"1573","Castilleja linariifolia",37.405103,-112.593746
"1574","Castilleja linariifolia",38.959521,-106.981786
"1575","Castilleja linariifolia",37.759561,-117.951398
"1576","Castilleja linariifolia",37.799117,-111.630114
"1577","Castilleja linariifolia",37.380714,-112.593496
"1578","Castilleja linariifolia",40.337323,-105.588207
"1579","Castilleja linariifolia",37.818736,-111.415392
"1580","Castilleja linariifolia",38.482947,-109.291717
"1581","Castilleja linariifolia",41.17099,-106.818909
"1582","Castilleja linariifolia",36.308268,-115.613966
"1583","Castilleja linariifolia",40.609848,-105.544632
"1584","Castilleja linariifolia",38.959682,-106.986924
"1585","Castilleja linariifolia",43.566011,-111.170938
"1586","Castilleja linariifolia",40.676303,-111.60257
"1587","Castilleja linariifolia",40.621326,-111.561981
"1588","Castilleja linariifolia",36.283916,-112.014096
"1589","Castilleja linariifolia",36.681999,-110.532851
"1590","Castilleja linariifolia",38.524902,-109.495827
"1591","Castilleja linariifolia",38.720301,-106.817527
"1592","Castilleja linariifolia",42.83711,-112.45174
"1593","Castilleja linariifolia",38.719802,-106.818372
"1594","Castilleja linariifolia",41.98582,-111.473412
"1595","Castilleja linariifolia",37.766058,-117.767581
"1596","Castilleja linariifolia",44.658146,-110.857712
"1597","Castilleja linariifolia",37.892056,-109.484348
"1598","Castilleja linariifolia",38.611617,-109.55123
"1599","Castilleja linariifolia",38.0327,-112.580588
"1600","Castilleja linariifolia",38.274836,-119.145233
"1601","Castilleja linariifolia",35.851792,-106.356063
"1602","Castilleja linariifolia",39.485107,-111.059574
"1603","Castilleja linariifolia",36.415408,-112.089486
"1604","Castilleja linariifolia",40.89676,-105.470974
"1605","Castilleja linariifolia",37.752806,-117.942764
"1606","Castilleja linariifolia",41.596501,-106.207782
"1607","Castilleja linariifolia",40.215821,-107.220745
"1608","Castilleja linariifolia",40.525945,-111.820595
"1609","Castilleja linariifolia",38.889163,-106.963172
"1610","Castilleja linariifolia",38.426262,-106.902595
"1611","Castilleja linariifolia",38.426267,-106.902612
"1612","Castilleja linariifolia",37.769239,-117.833519
"1613","Castilleja linariifolia",33.905022,-111.41008
"1614","Castilleja linariifolia",38.887547,-106.959647
"1615","Castilleja linariifolia",37.769275,-117.833444
"1616","Castilleja linariifolia",34.25944,-116.65875
"1617","Castilleja linariifolia",39.402768,-114.611849
"1618","Castilleja linariifolia",37.14807,-118.44841
"1619","Castilleja linariifolia",37.2236,-118.5208
"1620","Castilleja linariifolia",37.2312,-118.5022
"1621","Castilleja linariifolia",37.485675,-118.720992
"1622","Castilleja linariifolia",40.58209,-111.64778
"1623","Castilleja linariifolia",40.56324,-111.71842
"1624","Castilleja linariifolia",37.775202,-111.417317
"1625","Castilleja linariifolia",40.34778,-111.2689
"1626","Castilleja linariifolia",34.518,-119.076
"1627","Castilleja linariifolia",38.354722,-119.1475
"1628","Castilleja linariifolia",38.248528,-119.066972
"1629","Castilleja linariifolia",37.618941,-112.171224
"1630","Castilleja linariifolia",36.781389,-107.105278
"1631","Castilleja linariifolia",37.83671,-107.01305
"1632","Castilleja linariifolia",37.80875,-106.91512
"1633","Castilleja linariifolia",36.39333,-116.29551
"1634","Castilleja linariifolia",40.897095,-109.62542
"1635","Castilleja linariifolia",35.364174,-111.486259
"1636","Castilleja linariifolia",40.61076,-111.54479
"1637","Castilleja linariifolia",35.770617,-117.983652
"1638","Castilleja linariifolia",39.3654,-106.825082
"1639","Castilleja linariifolia",37.624262,-112.166411
"1640","Castilleja linariifolia",42.148333,-118.086667
"1641","Castilleja linariifolia",42.14,-117.985
"1642","Castilleja linariifolia",44.115,-118.156944
"1643","Castilleja linariifolia",42.095717,-117.551167
"1644","Castilleja linariifolia",43.4652162,-117.923861
"1645","Castilleja linariifolia",42.573333,-116.991667
"1646","Castilleja linariifolia",42.08495,-117.558617
"1647","Castilleja linariifolia",41.781343,-108.855478
"1648","Castilleja linariifolia",43.78344,-113.002676
"1649","Castilleja linariifolia",42.132978,-114.780454
"1650","Castilleja linariifolia",43.659557,-110.67955
"1651","Castilleja linariifolia",42.1216456,-112.1206807
"1652","Castilleja linariifolia",37.63582,-112.15315
"1653","Castilleja linariifolia",35.876392,-110.640415
"1654","Castilleja linariifolia",38.386645,-116.768665
"1655","Castilleja linariifolia",42.278356,-115.999143
"1656","Castilleja linariifolia",37.9514151,-111.8750268
"1657","Castilleja linariifolia",38.2168147,-111.1096101
"1658","Castilleja linariifolia",37.55898,-109.60128
"1659","Castilleja linariifolia",41.621283,-117.445963
"1660","Castilleja linariifolia",38.67629,-119.619578
"1661","Castilleja linariifolia",38.02718,-111.3433
"1662","Castilleja linariifolia",37.849917,-107.157898
"1663","Castilleja linariifolia",45.008506,-108.435402
"1664","Castilleja linariifolia",43.226872,-116.709164
"1665","Castilleja linariifolia",36.401897,-115.574039
"1666","Castilleja linariifolia",42.1205389,-113.0728058
"1667","Castilleja linariifolia",37.689783,-120.18055
"1668","Castilleja linariifolia",38.45627,-109.41314
"1669","Castilleja linariifolia",37.55898,-109.60128
"1670","Castilleja linariifolia",38.12188,-111.68999
"1671","Castilleja linariifolia",41.470258,-117.966814
